3,0.00509
4,0.00926
5,0.00443
6,0.13313
7,0.01037
8,0.04049
9,0.02931
10,0.02303
11,0.62054
12,0.03639
13,0.00395
14,0.06279
15,0.05241
16,0.01063
17,0.01276
18,0.00457
19,0.00913
20,0.11190
21,0.03700
22,0.00079
23,0.02294
24,0.33348
25,0.02696
26,0.01847
27,0.06549
28,0.04513
29,0.08520
30,0.00998
31,0.00468
32,0.00167
33,0.00884
34,0.00101
35,0.02774
36,0.23995
37,0.02490
38,0.00625
39,0.01349
40,0.00419
41,0.01094
42,0.06103
43,0.00158
44,0.05187
45,0.00322
46,0.02371
47,0.12372
48,0.01031
49,0.01133
50,0.00420
51,0.01123
52,0.00022
53,0.05969
54,0.00320
55,0.02242
56,0.01929
57,0.00658
58,0.02651
59,0.07653
60,0.01227
62,0.00528
63,0.00010
64,0.00010
65,0.00024
66,0.03965
67,0.00816
68,0.37310
71,0.11235
72,0.16475
73,0.00481
74,0.04464
75,0.01456
76,0.00039
77,0.01189
78,0.01342
79,0.01859
80,0.02000
81,0.00636
82,0.00012
83,0.00516
84,0.00022
85,0.00022
86,0.11325
87,0.23307
88,0.00022
89,0.02580
90,0.07765
91,0.00049
92,0.00049
93,0.00011
94,0.03817
95,0.00012
96,0.00051
98,0.00461
99,0.02572
100,0.00072
101,0.00580
102,0.00177
103,0.06632
104,0.01095
105,0.00065
106,0.00723
107,0.00057
108,0.00033
109,0.21823
110,0.03934
111,0.00904
112,0.00031
113,0.09151
114,0.00031
115,0.00079
116,0.00068
117,0.00031
118,0.00031
119,0.00031
120,0.00987
121,0.00278
122,0.33513
123,0.00031
124,0.00033
125,0.01565
126,0.01998
127,0.17599
128,0.07285
129,0.00156
130,0.00617
132,0.02242
133,0.00300
134,0.00016
135,0.00127
136,0.11153
137,0.00011
138,0.02873
139,0.01507
140,0.00546
141,0.00011
142,0.00926
143,0.07009
145,0.01503
146,0.00010
147,0.06140
149,0.00019
150,0.01940
151,0.03797
152,0.00758
153,0.00022
154,0.04002
155,0.02263
156,0.00110
157,0.03260
158,0.00144
159,0.00011
160,0.00011
161,0.02453
162,0.00055
163,0.00787
164,0.00312
165,0.00036
166,0.10942
168,0.00714
169,0.00070
171,0.04425
172,0.17427
173,0.28392
174,0.00007
175,0.00027
176,0.02173
177,0.01202
178,0.05503
179,0.00579
180,0.05159
181,0.00267
182,0.08401
185,0.00649
187,0.02071
188,0.00373
189,0.00131
190,0.00152
191,0.01160
192,0.00823
193,0.02611
194,0.00432
195,0.00131
196,0.00131
197,0.00667
198,0.00131
199,0.01494
200,0.00131
201,0.01111
202,0.00204
203,0.04772
204,0.00925
205,0.00504
206,0.00131
207,0.00131
208,0.00381
209,0.00692
210,0.00131
211,0.00043
212,0.00347
213,0.00231
215,0.06925
216,0.01048
217,0.00013
218,0.00028
221,0.00164
222,0.00348
223,0.00347
224,0.01265
225,0.00040
226,0.01738
227,0.00420
228,0.00320
230,0.00306
231,0.02982
232,0.02181
233,0.00040
234,0.00040
235,0.00158
236,0.01405
237,0.04134
238,0.00195
239,0.00040
240,0.00297
241,0.00441
242,0.00148
243,0.00055
244,0.00311
245,0.00244
246,0.00040
247,0.00188
248,0.00040
249,0.00955
251,0.00309
253,0.00015
254,0.00936
255,0.05340
256,0.00363
257,0.00286
258,0.00395
259,0.05364
260,0.00663
261,0.00083
263,0.01802
264,0.00118
265,0.02581
266,0.00898
267,0.00118
268,0.00197
269,0.01498
270,0.01363
273,0.00160
275,0.06001
276,0.00224
277,0.00029
280,0.06893
282,0.01909
283,0.00043
284,0.00169
285,0.00593
287,0.00015
288,0.00015
289,0.00015
290,0.09214
291,0.05944
292,0.00273
293,0.00198
294,0.00096
295,0.00324
296,0.00428
297,0.00096
298,0.00096
301,0.00004
302,0.00613
303,0.00030
304,0.05036
305,0.00609
306,0.22757
307,0.00118
308,0.12605
309,0.00034
310,0.20391
311,0.33562
312,0.10314
313,0.06659
314,0.00034
315,0.05675
316,0.00219
317,0.08310
318,0.00194
319,0.19776
320,0.00448
321,0.01323
323,0.00016
324,0.00848
325,0.03099
326,0.00476
327,0.00316
328,0.00675
329,0.00245
330,0.00016
331,0.00245
333,0.00036
334,0.02184
335,0.05195
336,0.02991
337,0.00010
338,0.00010
339,0.04230
340,0.01186
341,0.03024
342,0.00037
343,0.00158
344,0.00054
345,0.00355
346,0.11261
347,0.00685
348,0.01176
349,0.00013
350,0.00045
351,0.01177
352,0.00240
353,0.00261
355,0.00017
356,0.01788
357,0.00009
362,0.00007
363,0.00334
364,0.00930
365,0.00265
366,0.00658
367,0.00270
368,0.00022
369,0.00022
371,0.11914
372,0.00052
374,0.00040
375,0.00011
376,0.02375
381,0.00056
382,0.00046
383,0.05643
384,0.00046
386,0.00104
387,0.00647
388,0.00348
391,0.00030
393,0.00009
395,0.04951
397,0.00019
398,0.00653
399,0.00304
400,0.00513
401,0.00019
403,0.01953
404,0.00386
405,0.02071
406,0.01920
407,0.16208
408,0.00019
409,0.00033
410,0.00167
411,0.00019
412,0.02221
413,0.00019
414,0.00102
415,0.00205
416,0.00037
417,0.01104
418,0.00009
423,0.00657
424,0.00219
425,0.08958
426,0.00797
427,0.00474
429,0.00155
430,0.00065
432,0.15876
434,0.00635
436,0.00011
437,0.00011
438,0.00020
439,0.00447
440,0.00156
441,0.00020
443,0.00040
444,0.00068
445,0.00398
446,0.00040
447,0.01985
448,0.00040
449,0.01114
450,0.00040
451,0.00040
453,0.00020
454,0.00197
455,0.00111
456,0.00479
457,0.80840
458,0.00197
460,0.00076
461,0.00075
462,0.00094
463,0.00085
465,0.01821
467,0.01232
468,0.00006
469,0.01537
472,0.00002
473,0.00010
476,0.00006
479,0.00542
480,0.00006
481,0.00006
486,0.00006
488,0.00246
489,0.00067
490,0.00010
492,0.00096
493,0.00194
494,0.00139
495,0.00746
497,0.00050
498,0.00056
499,0.00725
501,0.00730
502,0.00293
504,0.00010
507,0.00047
509,0.00010
511,0.00379
513,0.00103
516,0.00003
519,0.00004
520,0.00004
521,0.00707
522,0.00004
523,0.00004
525,0.00004
527,0.00018
528,0.00018
529,0.00018
530,0.00315
531,0.00018
532,0.00198
534,0.00618
536,0.00396
539,0.00140
540,0.00026
541,0.00064
542,0.00736
543,0.00027
544,0.00130
545,0.02349
546,0.18385
547,0.00027
548,0.00027
549,0.00269
550,0.00027
551,0.00027
552,0.00213
553,0.02924
554,0.00765
555,0.00169
556,0.10393
557,0.00025
558,0.00025
559,0.00274
560,0.00330
561,0.00231
562,0.00044
563,0.00044
564,0.00730
565,0.00044
567,0.00021
568,0.00012
569,0.00012
570,0.00193
571,0.00012
572,0.00871
573,0.00012
574,0.00164
575,0.00207
576,0.00020
577,0.00020
578,0.00020
579,0.00259
580,0.03100
582,0.04820
583,0.04204
584,0.00101
585,0.00192
586,0.00791
587,0.01251
588,0.01678
590,0.00502
591,0.00045
592,0.00168
593,0.00010
594,0.00010
595,0.00104
596,0.00010
597,0.00088
598,0.00019
599,0.00019
600,0.23477
601,0.00547
602,0.00004
604,0.00303
605,0.00011
606,0.00034
608,0.00256
610,0.00014
612,0.00013
613,0.00061
614,0.00298
615,0.00802
616,0.00044
618,0.00502
620,0.00407
621,0.00007
624,0.00025
625,0.00596
